Posting Date,Order No.,Item,Quantity,Department,Time,"Direct 
Cost","Overhead 
Cost",Departement Code,Sales order
7/31/2023,POR-11044768,Buffet,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044771,Rectangular Dining Table,1.00,machine,5.34,25.20,15.54,PRODUCTION,SSO-12152434
7/31/2023,POR-11044771,Rectangular Dining Table,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044797,Rectangular Dining Table,1.00,machine,0.59,15.00,9.25,PRODUCTION,SSO-12152434
7/31/2023,POR-11044797,Rectangular Dining Table,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044797,Rectangular Dining Table,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044800,Cabinet,7.04,machine,2.25,30.00,18.50,PRODUCTION,SSO-12152434
7/31/2023,POR-11044800,Cabinet,7.04,Veneer,15.00,375.00,555.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044800,Cabinet,7.04,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044801,Cabinet,7.04,machine,2.25,30.00,18.50,PRODUCTION,SSO-12152434
7/31/2023,POR-11044801,Cabinet,7.04,Veneer,15.00,375.00,555.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044801,Cabinet,7.04,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12152434
7/31/2023,POR-11044932,Wall Decoration,15.75,machine,3.42,10.20,6.29,PRODUCTION,SOJ-12003892
7/31/2023,POR-11044932,Wall Decoration,15.75,Veneer,7.00,175.00,259.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11044932,Wall Decoration,15.75,Assembly,50.00,1250.00,1850.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11044946,Cladding ,49.39,machine,3.50,90.00,55.50,PRODUCTION,PROD-CARPENTRY-0001
7/31/2023,POR-11044946,Cladding ,49.39,Assembly,600.00,7500.00,11100.00,PRODUCTION,PROD-CARPENTRY-0004
7/31/2023,POR-11044949,Niche,3.30,machine,0.25,13.25,9.25,PRODUCTION,SSO-12143671
7/31/2023,POR-11044949,Niche,3.30,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044949,Niche,3.30,Assembly,45.00,625.00,925.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044950,Niche,3.30,machine,0.25,13.25,9.25,PRODUCTION,SSO-12143671
7/31/2023,POR-11044950,Niche,3.30,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044950,Niche,3.30,Assembly,45.00,625.00,925.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044951,Niche,3.30,machine,0.25,13.25,9.25,PRODUCTION,SSO-12143671
7/31/2023,POR-11044951,Niche,3.30,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044951,Niche,3.30,Assembly,45.00,625.00,925.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044952,Niche,3.30,machine,0.25,13.25,9.25,PRODUCTION,SSO-12143671
7/31/2023,POR-11044952,Niche,3.30,Veneer,1.00,25.00,37.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044952,Niche,3.30,Assembly,45.00,625.00,925.00,PRODUCTION,SSO-12143671
7/31/2023,POR-11044968,Dresser,1.00,machine,1.00,4.80,2.96,PRODUCTION,SOJ-12003889
7/31/2023,POR-11044968,Dresser,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SOJ-12003889
7/31/2023,POR-11044968,Dresser,1.00,Assembly,80.00,1000.00,1480.00,PRODUCTION,SOJ-12003889
7/31/2023,POR-11045063,Chaise Lounge,1.00,Upholstery,35.00,805.04,1014.96,PRODUCTION,SSO-12158884
7/31/2023,POR-11045067,Sofa,8.80,Upholstery,135.00,3105.16,3914.84,PRODUCTION,SSO-12158884
7/31/2023,POR-11045087,Sofa,3.00,Upholstery,45.00,1035.05,1304.95,PRODUCTION,SSO-12158884
7/31/2023,POR-11045107,Wall Decoration,15.75,machine,1.67,10.20,6.29,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045107,Wall Decoration,15.75,Veneer,8.00,200.00,296.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045107,Wall Decoration,15.75,Assembly,190.00,1000.00,1480.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045125,Bar Chair,2.00,machine,6.42,10.20,6.29,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045125,Bar Chair,2.00,Assembly,24.00,600.00,888.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045127,Headboard,1.00,machine,0.42,4.80,2.96,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045127,Headboard,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045128,Bed,1.00,machine,0.42,10.20,6.29,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045128,Bed,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045129,Night stand,2.00,machine,0.33,4.80,2.96,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045129,Night stand,2.00,Veneer,3.00,75.00,111.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045129,Night stand,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045133,Round center table,1.00,machine,1.01,10.20,6.29,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045133,Round center table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045133,Round center table,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SOJ-12003924
7/31/2023,POR-11045138,Round side table,2.00,machine,1.25,10.20,6.29,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045138,Round side table,2.00,Veneer,2.00,50.00,74.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045138,Round side table,2.00,Assembly,20.00,500.00,740.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045139,Console,1.00,machine,0.25,10.20,6.29,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045139,Console,1.00,Assembly,2.00,50.00,74.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045139,Console,1.00,Veneer,20.00,500.00,740.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045143,Bar Chair,2.00,machine,6.42,10.20,6.29,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045143,Bar Chair,2.00,Assembly,24.00,600.00,888.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045146,Round center table,1.00,machine,1.01,10.20,6.29,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045146,Round center table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045146,Round center table,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045150,Night stand,2.00,machine,0.42,10.20,6.29,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045150,Night stand,2.00,Veneer,3.00,75.00,111.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045150,Night stand,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045155,Square Side Table,1.00,machine,0.16,4.80,2.96,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045155,Square Side Table,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045155,Square Side Table,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SOJ-12003892
7/31/2023,POR-11045156,Dining Side Chair,1.00,Upholstery,9.00,207.01,260.99,PRODUCTION,PROD-UPHOLSTERY-0003
7/31/2023,POR-11045157,Dining Side Chair,6.00,Upholstery,54.00,1242.06,1565.94,PRODUCTION,SSO-12159563
7/31/2023,POR-11045158,Dining Side Chair,60.00,Upholstery,540.00,12420.65,15659.35,PRODUCTION,SSO-12159563
7/31/2023,POR-11045164,Sofa,5.00,Upholstery,75.00,1725.09,2174.91,PRODUCTION,SSO-12158884
7/31/2023,POR-11045168,TV unit,1.00,Upholstery,10.00,230.01,289.99,PRODUCTION,SSO-12158884
7/31/2023,POR-11045172,Sofa,7.30,Upholstery,105.00,2415.13,3044.87,PRODUCTION,SSO-12158884
7/31/2023,POR-11045173,Sofa,9.20,Upholstery,140.00,3220.17,4059.83,PRODUCTION,SSO-12158884
7/31/2023,POR-11045214,Console,2.00,Upholstery,16.00,368.02,463.98,PRODUCTION,SSO-12158884
7/31/2023,POR-11045221,Sofa,1.00,Upholstery,40.00,920.05,1159.95,PRODUCTION,SSO-12158884
7/31/2023,POR-11045224,Sofa,1.00,Upholstery,40.00,920.05,1159.95,PRODUCTION,SSO-12158884
7/31/2023,POR-11045235,Arm chair,6.00,Upholstery,70.00,1610.08,2029.92,PRODUCTION,SSO-12158884
7/31/2023,POR-11045309,Bed,1.00,machine,0.42,10.20,6.29,PRODUCTION,SOJ-12003889
7/31/2023,POR-11045309,Bed,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SOJ-12003889
7/31/2023,POR-11045321,Double Door,1.00,machine,7.83,419.99,259.01,PRODUCTION,PROD-CARPENTRY-0001
7/31/2023,POR-11045321,Double Door,1.00,Veneer,8.00,200.00,296.00,PRODUCTION,PROD-CARPENTRY-0003
7/31/2023,POR-11045321,Double Door,1.00,Assembly,90.00,2250.00,3330.00,PRODUCTION,PROD-CARPENTRY-0004
7/31/2023,POR-11045323,Double Door,4.00,machine,16.00,479.99,296.01,PRODUCTION,SSO-12160640
7/31/2023,POR-11045323,Double Door,4.00,Veneer,20.00,500.00,740.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045323,Double Door,4.00,Assembly,160.00,4000.00,5920.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045324,Single Door,7.00,machine,20.75,509.99,314.51,PRODUCTION,SSO-12160640
7/31/2023,POR-11045324,Single Door,7.00,Veneer,21.00,525.00,777.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045324,Single Door,7.00,Assembly,210.00,5250.00,7770.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045325,Double Door,1.00,machine,4.34,239.99,148.01,PRODUCTION,SSO-12160640
7/31/2023,POR-11045325,Double Door,1.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045325,Double Door,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045326,Double Door,1.00,machine,4.00,120.00,74.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045326,Double Door,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045326,Double Door,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045327,Double Door,1.00,machine,3.50,209.99,129.51,PRODUCTION,SSO-12160640
7/31/2023,POR-11045327,Double Door,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045328,Cabinet,1.00,machine,1.84,10.20,6.29,PRODUCTION,SSO-12160640
7/31/2023,POR-11045328,Cabinet,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045328,Cabinet,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045329,TV unit,1.00,machine,1.58,34.80,21.46,PRODUCTION,SSO-12160640
7/31/2023,POR-11045329,TV unit,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045329,TV unit,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045330,Cabinet,1.00,machine,3.08,4.80,2.96,PRODUCTION,SSO-12160640
7/31/2023,POR-11045330,Cabinet,1.00,Assembly,125.00,625.00,925.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045330,Cabinet,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045331,Cabinet,1.00,machine,1.42,4.80,2.96,PRODUCTION,SSO-12160640
7/31/2023,POR-11045331,Cabinet,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045332,Cladding ,27.00,machine,18.00,1019.97,629.03,PRODUCTION,SSO-12160640
7/31/2023,POR-11045332,Cladding ,27.00,Veneer,10.00,250.00,370.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045332,Cladding ,27.00,Assembly,250.00,6250.00,9250.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045333,Double Door,1.00,machine,0.76,20.40,12.58,PRODUCTION,SSO-12160640
7/31/2023,POR-11045333,Double Door,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045334,Double Door,3.00,machine,12.00,359.99,222.01,PRODUCTION,SSO-12160640
7/31/2023,POR-11045334,Double Door,3.00,Veneer,15.00,375.00,555.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045334,Double Door,3.00,Assembly,120.00,3000.00,4440.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045336,Window,1.00,machine,1.00,60.00,37.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045336,Window,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045336,Window,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045337,Cabinet,41.00,machine,3.84,20.40,12.58,PRODUCTION,SSO-12160640
7/31/2023,POR-11045337,Cabinet,41.00,Veneer,10.00,250.00,370.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045337,Cabinet,41.00,Assembly,150.00,3750.00,5550.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045338,Cabinet,1.00,machine,1.41,34.80,21.46,PRODUCTION,SSO-12160640
7/31/2023,POR-11045338,Cabinet,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045338,Cabinet,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045340,Cladding ,36.00,machine,2.17,40.20,24.79,PRODUCTION,SSO-12160640
7/31/2023,POR-11045340,Cladding ,36.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045340,Cladding ,36.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045341,Shelves,1.00,machine,0.83,4.80,2.96,PRODUCTION,SSO-12160640
7/31/2023,POR-11045341,Shelves,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045341,Shelves,1.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045342,Cladding ,5.00,machine,0.34,10.20,6.29,PRODUCTION,SSO-12160640
7/31/2023,POR-11045342,Cladding ,5.00,Assembly,15.00,375.00,555.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045343,Closet,80.00,machine,4.34,10.20,6.29,PRODUCTION,SSO-12160640
7/31/2023,POR-11045343,Closet,80.00,Veneer,10.00,250.00,370.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045343,Closet,80.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045344,Cabinet,1.00,machine,33.50,30.00,18.50,PRODUCTION,SSO-12160640
7/31/2023,POR-11045344,Cabinet,1.00,Veneer,15.00,375.00,555.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045344,Cabinet,1.00,Assembly,450.00,11250.00,16650.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045345,Single Door,2.00,machine,8.75,209.99,129.51,PRODUCTION,SSO-12160640
7/31/2023,POR-11045345,Single Door,2.00,Veneer,9.00,225.00,333.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045345,Single Door,2.00,Assembly,90.00,2250.00,3330.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045346,Cabinet,1.00,machine,0.75,10.20,6.29,PRODUCTION,SSO-12160640
7/31/2023,POR-11045346,Cabinet,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045346,Cabinet,1.00,Assembly,50.00,1250.00,1850.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045347,Cabinet,2.00,machine,2.17,30.00,18.50,PRODUCTION,SSO-12160640
7/31/2023,POR-11045347,Cabinet,2.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12160640
7/31/2023,POR-11045359,Night stand,2.00,machine,1.92,10.20,6.29,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045359,Night stand,2.00,Veneer,5.00,125.00,185.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045359,Night stand,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045360,Dresser,1.00,machine,1.92,4.80,2.96,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045360,Dresser,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045360,Dresser,1.00,Assembly,45.00,1125.00,1665.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045365,Single Door,3.00,machine,1.84,20.40,12.58,PRODUCTION,SSO-12132554
7/31/2023,POR-11045365,Single Door,3.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045365,Single Door,3.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045367,Single Door,1.00,machine,2.50,60.00,37.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045367,Single Door,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045367,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045371,Single Door,1.00,machine,1.84,20.40,12.58,PRODUCTION,SSO-12132554
7/31/2023,POR-11045371,Single Door,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045371,Single Door,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045372,Double Door,2.00,machine,7.50,90.00,55.50,PRODUCTION,SSO-12132554
7/31/2023,POR-11045372,Double Door,2.00,Veneer,8.00,200.00,296.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045372,Double Door,2.00,Assembly,60.00,1500.00,2220.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045373,Single Door,1.00,machine,1.84,20.40,12.58,PRODUCTION,SSO-12132554
7/31/2023,POR-11045373,Single Door,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045374,Single Door,2.00,machine,3.67,40.20,24.79,PRODUCTION,SSO-12132554
7/31/2023,POR-11045374,Single Door,2.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045374,Single Door,2.00,Assembly,30.00,750.00,1110.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045375,Single Door,1.00,machine,2.50,60.00,37.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045375,Single Door,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045375,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045376,Single Door,1.00,machine,1.84,20.40,12.58,PRODUCTION,SSO-12132554
7/31/2023,POR-11045376,Single Door,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045376,Single Door,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045377,Single Door,2.00,machine,3.67,40.20,24.79,PRODUCTION,SSO-12132554
7/31/2023,POR-11045377,Single Door,2.00,Veneer,4.00,100.00,148.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045377,Single Door,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045378,Single Door,1.00,machine,2.50,60.00,37.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045378,Single Door,1.00,Veneer,3.00,75.00,111.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045378,Single Door,1.00,Assembly,25.00,625.00,925.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045379,Single Door,1.00,machine,1.84,20.40,12.58,PRODUCTION,SSO-12132554
7/31/2023,POR-11045379,Single Door,1.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045379,Single Door,1.00,Assembly,20.00,500.00,740.00,PRODUCTION,SSO-12132554
7/31/2023,POR-11045394,Dining Arm chair,10.00,machine,12.00,30.00,18.50,PRODUCTION,PROD-CARPENTRY-0001
7/31/2023,POR-11045394,Dining Arm chair,10.00,Assembly,70.00,1750.00,2590.00,PRODUCTION,PROD-CARPENTRY-0004
7/31/2023,POR-11045619,Night stand,2.00,machine,0.83,4.80,2.96,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045619,Night stand,2.00,Veneer,8.00,75.00,111.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045619,Night stand,2.00,Assembly,80.00,1000.00,1480.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045620,Dresser,1.00,machine,1.00,4.80,2.96,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045620,Dresser,1.00,Veneer,5.00,125.00,185.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045620,Dresser,1.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045621,Mirror,1.00,machine,0.17,9.01,6.29,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045621,Mirror,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045621,Mirror,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045622,Night stand,2.00,machine,0.17,9.01,6.29,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045622,Night stand,2.00,Veneer,2.00,50.00,74.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045622,Night stand,2.00,Assembly,40.00,500.00,740.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045623,Night stand,2.00,machine,0.08,4.24,2.96,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045623,Night stand,2.00,Veneer,8.00,75.00,111.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045623,Night stand,2.00,Assembly,40.00,500.00,740.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045624,Dresser,1.00,machine,1.17,10.20,6.29,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045624,Dresser,1.00,Veneer,11.00,150.00,222.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045624,Dresser,1.00,Assembly,65.00,1000.00,1480.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045625,Mirror,1.00,machine,0.08,4.24,2.96,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045625,Mirror,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045625,Mirror,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045761,Mirror,1.00,machine,0.17,9.01,6.29,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045761,Mirror,1.00,Veneer,1.00,25.00,37.00,PRODUCTION,MAN-CTLPAC-0001
7/31/2023,POR-11045761,Mirror,1.00,Assembly,15.00,375.00,555.00,PRODUCTION,MAN-CTLPAC-0001
8/1/2023,POR-11045038,Rectangular Side Table,3.00,Painting,6.65,2.50,3.70,PRODUCTION,SSO-12158884
8/1/2023,POR-11045038,Rectangular Side Table,3.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12158884
8/1/2023,POR-11045038,Rectangular Side Table,3.00,Veneer,2.00,50.00,74.00,PRODUCTION,SSO-12158884
8/1/2023,POR-11045040,Dresser,1.00,Upholstery,15.00,345.02,434.98,PRODUCTION,SSO-12158884
8/1/2023,POR-11045041,Night stand,2.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12158884
8/1/2023,POR-11045042,Dresser,1.00,Upholstery,15.00,345.02,434.98,PRODUCTION,SSO-12158884
8/1/2023,POR-11045043,Night stand,2.00,Upholstery,12.00,276.01,347.99,PRODUCTION,SSO-12158884
8/1/2023,POR-11045044,Dresser,1.00,Upholstery,15.00,345.02,434.98,PRODUCTION,SSO-12158884
8/1/2023,POR-11045088,Sofa,4.00,Upholstery,160.00,3680.19,4639.81,PRODUCTION,SSO-12158884
8/1/2023,POR-11045184,Cabinet,1.00,Upholstery,308.00,3542.18,4465.82,PRODUCTION,SSO-12158884
8/1/2023,POR-11045237,Stand,2.00,Control&Packing,0.25,0.00,0.00,PRODUCTION,SSO-12158884
8/3/2023,POR-11045262,Sofa,9.50,machine,2.00,90.00,55.50,PRODUCTION,PROD-CARPENTRY-0001
8/3/2023,POR-11045262,Sofa,9.50,Veneer,1.00,25.00,37.00,PRODUCTION,PROD-CARPENTRY-0003
8/3/2023,POR-11045262,Sofa,9.50,Assembly,50.00,1250.00,1850.00,PRODUCTION,PROD-CARPENTRY-0004
8/3/2023,POR-11045263,Arm chair,2.00,machine,4.50,15.00,9.25,PRODUCTION,SSO-12159232
8/3/2023,POR-11045263,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12159232
8/3/2023,POR-11045267,Arm chair,2.00,machine,4.50,15.00,9.25,PRODUCTION,SSO-12158750
8/3/2023,POR-11045267,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12158750
8/3/2023,POR-11045362,Sofa,4.00,machine,1.50,90.00,55.50,PRODUCTION,PROD-CARPENTRY-0001
8/3/2023,POR-11045362,Sofa,4.00,Assembly,80.00,2000.00,2960.00,PRODUCTION,PROD-CARPENTRY-0004
8/3/2023,POR-11045368,Dining Arm chair,12.00,machine,14.33,34.80,21.46,PRODUCTION,SSO-12152071
8/3/2023,POR-11045368,Dining Arm chair,12.00,Assembly,84.00,2100.00,3108.00,PRODUCTION,SSO-12152071
8/3/2023,POR-11045369,Banquette,1.00,machine,0.25,15.00,9.25,PRODUCTION,SSO-12152071
8/3/2023,POR-11045369,Banquette,1.00,Assembly,10.00,250.00,370.00,PRODUCTION,SSO-12152071
8/3/2023,POR-11045370,Arm chair,2.00,machine,0.67,40.20,24.79,PRODUCTION,SSO-12152071
8/3/2023,POR-11045370,Arm chair,2.00,Assembly,40.00,1000.00,1480.00,PRODUCTION,SSO-12152071
8/3/2023,POR-11045395,Dining Side Chair,12.00,machine,14.33,34.80,21.46,PRODUCTION,PROD-CARPENTRY-0001
8/3/2023,POR-11045395,Dining Side Chair,12.00,Assembly,84.00,2100.00,3108.00,PRODUCTION,PROD-CARPENTRY-0004
8/3/2023,POR-11045596,Sofa,8.00,machine,4.17,239.99,148.01,PRODUCTION,SSO-12157386
8/3/2023,POR-11045596,Sofa,8.00,Assembly,160.00,4000.00,5920.00,PRODUCTION,SSO-12157386
